book_id,isbn13,isbn,authors,original_publication_year,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count
5935,9781596911060,1596911050,Douglas Coupland,2006.0,JPod,3.7,421,1326,4202,5772,3586,13347
5936,9780553584490,553584480,Dean Koontz,2003.0,The Face,3.69,330,1514,5945,6246,4231,17267
5937,9781594201930,1594201927,Niall Ferguson,2007.0,The Ascent of Money: A Financial History of the World,3.88,293,923,4040,6934,4719,15286
5938,9780804140420,804140413,Jim Gaffigan,2014.0,Food: A Love Story,3.69,430,1425,5561,6520,4062,16304
5939,9780670012090,670012092,Laurie Halse Anderson,2014.0,The Impossible Knife of Memory,3.93,416,1200,4894,8786,6931,20992
5940,9780195087450,195087453,"Dante Alighieri, Robert M. Durling",1320.0,"Purgatorio (The Divine Comedy, #2)",4.01,210,1038,3980,5436,6869,13740
5941,9780446564080,446564087,David Baldacci,2010.0,"Deliver Us from Evil (A. Shaw, #2)",3.98,251,781,4150,7724,6084,15947
5942,9780525952370,525952365,Jonathan Tropper,2009.0,One Last Thing Before I Go,3.75,188,922,4655,7126,3059,13763
5943,9781423116190,1423116186,"Julie Anne Peters, C.J. Bott",2009.0,"By the Time You Read This, I'll Be Dead",3.89,552,1532,4554,5877,7047,18722
5944,9781451617530,1451617526,Denise Kiernan,2013.0,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,3.66,571,1423,5210,6690,3778,15644
5945,9780739317140,739317148,"Dean Koontz, Ed Gorman, John Bedford Lloyd",2005.0,"City of Night (Dean Koontz's Frankenstein, #2)",3.97,155,849,4348,7307,5921,15838
5946,9781416914240,1416914234,D.J. MacHale,2005.0,"The Quillan Games (Pendragon, #7)",4.19,170,627,3294,6225,8560,18296
5947,9780812966920,812966929,David Mitchell,2001.0,number9dream,3.92,244,810,3617,7196,4584,13726
5948,9780060987330,60987324,Douglas Coupland,1998.0,Girlfriend in a Coma,3.61,480,1681,5070,5655,3429,14576
5949,9780613096480,613096487,Stephen King,1996.0,"The Green Mile, Part 1: The Two Dead Girls",4.49,158,346,2156,5708,14581,21917
5950,9780385722440,385722435,Mark Dunn,2001.0,Ella Minnow Pea: A Novel in Letters,3.84,415,1433,5335,8613,5939,19819
5951,9780765310090,765310082,Steven Erikson,2008.0,"Toll the Hounds (The Malazan Book of the Fallen, #8)",4.33,130,396,2221,6261,9449,15942
5952,9780593057770,593057775,Tess Gerritsen,2007.0,The Bone Garden ,4.02,174,758,4292,8101,6717,16883
5953,9789799625700,979962570X,Dee Lestari,2001.0,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",3.83,296,824,2927,3931,3467,10344
5954,9780062363240,62363239,Paul Tremblay,2015.0,A Head Full of Ghosts,3.82,368,1140,4479,7161,4695,14101
5955,9780385348610,385348614,Gretchen Rubin,2015.0,Better Than Before: Mastering the Habits of Our Everyday Lives,3.81,509,1324,4572,7048,5274,16550
5956,9780756409610,756409608,Ben Aaronovitch,2013.0,"Broken Homes (Peter Grant, #4)",4.16,42,372,3087,9696,7269,10958
5957,9780553563730,553563734,Raymond E. Feist,1992.0,"The King's Buccaneer (Krondor's Sons, #2)",3.99,80,665,4471,7167,5794,17084
5958,9780062105620,62105620,"Isabel Allende, Anne McLean",2011.0,Maya's Notebook,3.8,262,1043,4678,7452,4105,12529
5959,9780060760880,60760885,Rita Williams-Garcia,2010.0,"One Crazy Summer (Gaither Sisters, #1)",3.95,423,1039,4319,7762,6676,18913
5960,9780061931410,61931411,Robin Hobb,2010.0,"Dragon Haven (Rain Wild Chronicles, #2)",4.06,94,647,3866,8148,6663,15807
5961,9781406904830,140690483X,P.G. Wodehouse,1934.0,"Right Ho, Jeeves (Jeeves, #6)",4.31,80,245,2266,7274,8800,8234
5962,9780316113670,316113670,"Pseudonymous Bosch, Gilbert Ford",2008.0,"If You're Reading This, It's Too Late (Secret, #2)",4.23,229,611,3093,6480,9529,18310
5963,9780060744540,60744545,Erin Hunter,2005.0,"Moonrise (Warriors: The New Prophecy, #2)",4.31,208,679,3325,5813,12157,21311
5964,9781590388130,1590388127,Jason F. Wright,2007.0,The Wednesday Letters,3.61,584,1912,5540,5913,4023,16776
5965,9781595142530,1595142525,"Lili St. Crow, Lilith Saintcrow",2009.0,"Betrayals (Strange Angels, #2)",4.08,443,1217,4834,7822,10543,24309
5966,9780316014500,316014508,"James Patterson, Howard Roughan",2007.0,You've Been Warned,3.52,1059,2148,5127,5336,4126,16311
5967,9780439372950,439372941,"Blue Balliett, Brett Helquist",2004.0,"Chasing Vermeer (Chasing Vermeer, #1)",3.71,772,2147,6419,7958,6232,22167
5968,9780310219230,031021923X,Philip Yancey,1995.0,The Jesus I Never Knew,4.18,196,514,2531,5597,7079,14955
5969,9780743454160,743454162,Greg Iles,2005.0,Turning Angel,4.11,169,538,3024,7618,6643,15669
5970,,,Alice Clayton,2010.0,"The Unidentified Redhead (Redhead, #1)",4.04,644,1448,4685,9582,10612,24859
5971,9780545175300,545175305,"Dav Pilkey, George Beard, Harold Hutchins",2010.0,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future",4.13,642,981,2321,3018,8248,14512
5972,9780689823820,689823827,"Robert Louis Stevenson, Tasha Tudor",1885.0,A Child's Garden of Verses,4.3,211,583,3295,5958,11553,20354
5973,9780330339190,330339184,Bret Easton Ellis,1994.0,The Informers,3.39,596,2100,5342,4324,2312,12898
5974,9780062351200,62351206,Kiera Cass,2014.0,"The Queen (The Selection, #0.4)",3.93,513,1661,5989,7489,9074,22362
5975,9780061784780,61784788,James Rollins,2010.0,"The Devil Colony (Sigma Force, #7)",4.17,120,454,3020,7510,7485,16101
5976,9781607062550,1607062542,"Robert Kirkman, Charlie Adlard",2010.0,"The Walking Dead, Vol. 12: Life Among Them",4.34,86,225,2199,5906,8739,16558
5977,9780307700320,307700313,Jane Smiley,2014.0,"Some Luck (Last Hundred Years: A Family Saga, #1)",3.61,592,1467,4222,6013,2974,12644
5978,9780826412770,826412769,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",1968.0,Pedagogy of the Oppressed,4.25,266,630,2446,5324,8825,16401
5979,9781594746380,1594746370,Ian Doescher,2013.0,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)",3.94,857,765,2672,5202,5816,14806
5980,9781401204590,1401204589,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",2004.0,Identity Crisis,4.03,635,1018,2943,5442,7391,16744
5981,9780375870420,375870415,Sarah Rees Brennan,2012.0,"Unspoken (The Lynburn Legacy, #1)",3.85,779,1738,5487,8716,7699,22927
5982,9782290032050,2290032042,"Arthur C. Clarke, Gentry Lee",1989.0,"Rama II (Rama, #2)",3.66,507,1612,5312,6335,4015,15350
5983,9781860460950,186046095X,José Saramago,1991.0,The Gospel According to Jesus Christ,4.26,190,489,2289,5408,8232,11301
5984,9780316123080,316123080,"Lemony Snicket, Seth",2012.0,"Who Could That Be at This Hour? (All the Wrong Questions, #1)",3.83,527,1253,4851,6694,5636,17497
5985,9780061797060,61797057,Kelley Armstrong,2012.0,"The Calling (Darkness Rising, #2)",4.1,162,968,5531,9980,10783,25930
5986,9781595827490,159582748X,"Bryan Konietzko, Michael Dante DiMartino, Aaron Ehasz, Alison Wilgus, Amy Kim Ganter, Brian Ralph, Corey Lewis, Dave Roman, Elsa Garagarza, Ethan Spaulding, Frank Pittarese, Gurihiru, J. Torres, Joaquim Dos Santos, Johane Matte, John O'Bryan, Joshua Hamilton, Justin Ridge, Kaite Mattila, May Chan, Rawles Marie Lumumba, Reagan Lodge, Tim Hedrick, Tom McWeeney",2011.0,Avatar: The Last Airbender: The Lost Adventures,4.41,128,331,1835,3368,8739,14288
5987,,,Catherine McKenzie,2013.0,Hidden,3.44,462,1657,5493,5040,1995,13574
5988,9781416916180,1416916172,Margaret Sidney,1881.0,Five Little Peppers and How They Grew,4.03,380,906,4548,6700,8110,19780
5989,9781599903220,1599903229,Jessica Day George,2009.0,"Princess of the Midnight Ball (The Princesses of Westfalin Trilogy, #1)",3.92,362,1485,7086,10463,8787,26804
5990,9789770928290,,"Radwa Ashour, رضوى عاشور",2010.0,الطنطورية,4.32,307,386,1627,4973,8302,13931
5991,9780140505400,140505393,Barbara Cooney,1981.0,Miss Rumphius,4.45,190,431,2200,5018,13074,20403
5992,9780020306660,20306652,Jim Bouton,1970.0,Ball Four,3.99,445,692,2627,4926,5163,12805
5993,9781401202570,140120256X,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",2004.0,"Fables, Vol. 3: Storybook Love",4.15,282,688,4192,9862,10147,24730
5994,9789580469710,9580469717,Carlos Fuentes,1962.0,Aura,3.8,351,1152,3966,5269,4253,11788
5995,9780060741040,006074104X,Harriet Lerner,1985.0,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,4.02,261,729,3308,5173,5809,14640
5996,9780393325360,393325350,Burton G. Malkiel,1973.0,A Random Walk Down Wall Street,4.05,186,612,2965,5793,5512,12774
5997,9781439178230,1439178232,Jennifer Echols,2010.0,Forget You,3.79,782,2202,6346,7631,7834,24334
5998,9780988707400,098870742X,Kelly Elliott,2012.0,"Wanted (Wanted, #1)",3.98,1469,1776,4215,6941,11586,22039
5999,9780330247050,330247042,William Goldman,1974.0,Marathon Man,4.11,135,454,3075,6546,6229,15659
6000,9781607515420,1607515423,Julie Klassen,2008.0,The Apothecary's Daughter,3.79,352,1219,5660,7743,4972,15782
6001,,,Michelle A. Valentine,2012.0,"Rock the Heart (Black Falcon, #1)",4.01,477,1369,5757,11321,10325,28776
6002,9780345313160,345313151,Piers Anthony,1984.0,"Bearing an Hourglass (Incarnations of Immortality, #2)",3.94,180,1007,4748,7226,6174,18817
6003,9780698113570,698113578,"Claire Huchet Bishop, Kurt Wiese",1938.0,The Five Chinese Brothers,4.18,257,713,3875,5820,9839,20189
6004,9780615417170,615417175,Jamie McGuire,2010.0,"Providence (Providence, #1)",4.0,717,1428,4663,8701,9700,23568
6005,9780345418500,345418506,Piers Anthony,1979.0,"The Source of Magic (Xanth, #2)",3.86,154,1060,6002,7780,5724,19149
6006,9780064440580,64440583,Arnold Lobel,1979.0,"Days with Frog and Toad (Frog and Toad, #4)",4.24,226,602,2734,4341,8543,15912
6007,9780679747190,679747192,Cormac McCarthy,1996.0,"Cities of the Plain (The Border Trilogy, #3)",4.07,71,460,2986,6938,5246,14638
6008,,,C.S. Pacat,2015.0,"Captive Prince (Captive Prince, #1)",3.98,967,1584,5440,9802,11017,23580
6009,9780060835770,006083577X,Megan Whalen Turner,2006.0,"The King of Attolia (The Queen's Thief, #3)",4.37,237,537,2663,7505,13407,22724
6010,9780786854450,786854448,"Ridley Pearson, David Frankland",2004.0,"Disney after Dark (Kingdom Keepers, #1)",3.91,498,1479,4919,6585,7425,18193
6011,9780393320920,393320928,Richard Feynman,1988.0,What Do You Care What Other People Think?,4.28,124,301,2177,6130,7725,14948
6012,9780241141820,241141826,Paul Murray,2010.0,Skippy Dies,3.72,758,1557,4106,6349,4580,14619
6013,9780671721720,671721720,David Weber,1993.0,"The Honor of the Queen (Honor Harrington, #2)",4.21,115,390,3100,8232,8419,17274
6014,9780671729460,671729462,V.C. Andrews,1982.0,"My Sweet Audrina (Audrina, #1)",3.92,434,1356,4769,5906,7137,18549
6015,,,A.G. Riddle,2014.0,"The Atlantis World (The Origin Mystery, #3)",3.93,200,886,4002,6609,5129,9240
6016,9780734411850,,Jessica Shirvington,2010.0,"Embrace (The Violet Eden Chapters, #1)",4.01,801,1422,4067,7069,9511,19343
6017,9780061043580,61043583,Dorothy L. Sayers,1927.0,"Unnatural Death (Lord Peter Wimsey, #3)",4.11,172,504,3705,7132,7251,17742
6018,9781559360620,1559360615,Tony Kushner,1992.0,"Angels in America, Part One: Millennium Approaches",4.27,331,612,2188,4892,8926,16814
6019,9780385341320,385341326,Dorothy Koomson,2006.0,My Best Friend's Girl,4.02,284,801,3520,6114,6353,14811
6020,9780380773530,038077352X,Lisa Kleypas,1994.0,"Dreaming of You (The Gamblers, #2)",4.22,178,765,4268,9165,12013,24790
6021,9780375758740,375758739,Ruth Reichl,2001.0,Comfort Me with Apples: More Adventures at the Table,4.02,145,600,3525,7017,5461,16021
6022,9780679601080,679601082,John Keats,1820.0,The Complete Poems,4.24,225,581,2700,5621,8754,17101
6023,9780671011340,671011332,Judith McNaught,1989.0,"Almost Heaven (Sequels, #3)",4.33,105,458,2879,6739,11233,19921
6024,9780143017870,143017861,Joseph Boyden,2005.0,Three Day Road,4.31,157,366,1854,5823,8118,14563
6025,9780752852610,752852612,Dashiell Hammett,1929.0,Red Harvest,4.0,200,803,3938,7111,6057,15636
6026,,,"J. Lynn, Jennifer L. Armentrout",2013.0,"Trust in Me (Wait for You, #1.5)",4.27,154,654,4096,10326,13636,27675
6027,9781421502410,1421502410,"Masashi Kishimoto, Frances Wall",2002.0,"Naruto, Vol. 11: Impassioned Efforts (Naruto, #11)",4.5,140,303,1547,3163,10255,15214
6028,9780446583140,446583146,David Baldacci,2011.0,One Summer,3.72,507,1663,5217,6577,4758,16767
6029,9781416530720,1416530711,Judith McNaught,1985.0,"Whitney, My Love (Westmoreland, #2)",4.19,666,1056,3537,7234,12454,23290
6030,9780802132220,802132219,Khushwant Singh,1956.0,Train to Pakistan,3.85,140,608,3749,6376,3226,12439
6031,9781742372620,,Craig Silvey,2009.0,Jasper Jones,4.06,288,803,3054,7445,6645,12680
6032,9781572245370,1572245379,Michael A. Singer,2007.0,The Untethered Soul: The Journey Beyond Yourself,4.27,317,691,2199,5073,9263,14688
6033,9781594486000,159448600X,Marlon James,2014.0,A Brief History of Seven Killings,3.86,768,1238,3250,6222,5641,13578
6034,9780525421560,525421556,Nina LaCour,2009.0,Hold Still,3.99,456,947,3584,5967,6592,16238
6035,9780671702520,671702513,Julie Garwood,1991.0,The Prize,4.22,136,643,3752,7680,10358,21157
6036,9781455507190,1455507199,Jami Attenberg,2012.0,The Middlesteins,3.42,507,2074,6620,6044,2191,15075
6037,9780674430010,067443000X,"Thomas Piketty, Arthur Goldhammer",2013.0,Capital in the Twenty-First Century,4.01,474,734,2573,5653,5647,13045
6038,9780316159430,316159433,James D. Bradley,2003.0,Flyboys: A True Story of Courage,4.15,144,429,2510,5755,6070,14011
6039,9780671223500,067122350X,"Kay Thompson, Hilary Knight",1955.0,Eloise ,4.2,361,834,3561,5279,10344,19765
6040,9780857532020,857532014,Jonathan Stroud,2013.0,"The Screaming Staircase (Lockwood & Co., #1)",4.19,375,522,2596,7368,8511,15446
6041,9780804138820,804138818,Herman Koch,2011.0,Summer House with Swimming Pool,3.39,705,1991,6009,6132,1891,10230
6042,9780375724670,375724672,Peter Carey,2000.0,True History of the Kelly Gang,3.8,436,1094,3876,6297,4225,14347
6043,9780060082160,006008216X,Elmore Leonard,1990.0,"Get Shorty (Chili Palmer, #1)",3.95,164,663,3832,7374,4830,15747
6044,9781476740480,1476740488,K.A. Tucker,2013.0,"One Tiny Lie (Ten Tiny Breaths, #2)",4.3,254,686,3564,9910,14179,27048
6045,9780451523490,451523482,"Nathanael West, Alfred Kazin",1939.0,The Day of the Locust,3.78,418,1363,4298,6001,4621,15798
6046,9780679747050,679747044,James Gleick,1992.0,Genius: The Life and Science of Richard Feynman,4.16,302,512,2320,5692,6682,14853
6047,9780312360400,312360401,Alan Brennert,2009.0,Honolulu,4.02,118,549,3525,7794,5397,15663
6048,9780553588450,553588451,Keri Arthur,2006.0,Full Moon Rising (Riley Jenson Guardian #1),3.89,892,1925,6180,8877,9663,25813
6049,9780375414950,375414959,Richard Russo,2007.0,Bridge of Sighs,3.79,296,1107,4837,7968,4066,17013
6050,9780340752490,340752483,Rosamunde Pilcher,2000.0,Winter Solstice,4.15,131,485,3190,6536,7085,15426
6051,9781423166000,1423165993,Ally Carter,2013.0,"United We Spy (Gallagher Girls, #6)",4.44,129,379,2609,6918,14552,22902
6052,9780451230550,045123054X,Rachel Caine,2009.0,"The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",4.36,214,573,2244,4152,10220,17329
6053,9780439680100,439680093,Anthony Horowitz,2005.0,"Raven's Gate (The Gatekeepers, #1)",3.9,424,1300,4726,7192,6615,18247
6054,9780374292090,374292086,John Darnielle,2014.0,Wolf in White Van,3.72,455,1425,4206,6278,3816,14618
6055,9780449912420,449912426,Erich Maria Remarque,1936.0,Three Comrades,4.48,93,302,1541,4513,10476,14321
6056,9781423134500,1423134494,Melissa de la Cruz,2010.0,"Bloody Valentine (Blue Bloods, #5.5)",3.98,412,1392,4828,5926,8408,19903
6057,9780375500720,375500723,Maya Angelou,1981.0,The Heart of a Woman,4.19,179,436,2818,6080,7349,15962
6058,,,Andrzej Sapkowski,1996.0,"Chrzest ognia (Saga o Wiedźminie, #5)",4.36,47,325,2176,6812,10022,10840
6059,9780316070620,316070629,"James Patterson, Richard DiLallo",2009.0,"Alex Cross's Trial (Alex Cross, #15)",3.92,460,1128,4566,7081,6527,17655
6060,9780385524380,385524382,"Ori Brafman, Rom Brafman",2008.0,Sway: The Irresistible Pull of Irrational Behavior,3.75,357,1171,4312,5473,3889,14464
6061,9780027436300,27436292,"Marguerite Henry, Wesley Dennis",1948.0,King of the Wind: The Story of the Godolphin Arabian,4.19,177,653,3833,6898,9589,20089
6062,9781451636020,1451636016,Sam Harris,2014.0,Waking Up: A Guide to Spirituality Without Religion,3.87,594,980,3277,5691,5037,13778
6063,9780192835150,192835149,Jack London,1906.0,"The Call of the Wild, White Fang and Other Stories",3.97,316,868,3894,6215,6025,16717
6064,9780140277450,140277447,Iris Chang,1997.0,The Rape of Nanking,4.08,193,662,3120,7432,6496,16875
6065,9780670020540,670020532,Jerry A. Coyne,2008.0,Why Evolution Is True,4.15,338,647,2387,5030,7037,14637
6066,9780743271320,743271327,Annie Proulx,1997.0,Brokeback Mountain,3.93,417,1250,4943,8306,7076,19871
6067,9780380782340,380782340,Susan Elizabeth Phillips,1997.0,"Nobody's Baby But Mine (Chicago Stars, #3)",4.06,392,1217,5637,10615,10995,26468
6068,9781250010090,1250010098,Lisa Scottoline,2014.0,Keep Quiet,3.76,445,1182,4135,6153,4056,13556
6069,9780330413350,033041335X,Jeffrey Archer,2002.0,Sons of Fortune,3.83,183,770,4118,6012,3674,13731
6070,9780374266520,374266514,"Jostein Gaarder, Sarah Jane Hails",1990.0,The Solitaire Mystery: A Novel About Family and Destiny,4.16,181,656,2901,5713,7421,11085
6071,9780762447700,762447699,Jen Sincero,2013.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,4.04,1027,1747,5164,9883,13041,28346
6072,9780755328180,755328175,Jill Mansell,2009.0,Rumour Has It,3.83,365,1053,4985,6832,5071,15669
6073,9780425208430,425208435,Dean Koontz,1993.0,Dragon Tears,3.72,288,1421,5900,6349,4497,17573
6074,9780316123400,316123404,Iain M. Banks,2010.0,Surface Detail (Culture #9),4.22,89,344,2514,7592,7326,15651
6075,,,Nicky Charles,2010.0,"The Mating  (Law of the Lycans, #2)",4.02,558,1222,4601,8016,9217,20109
6076,9780440240940,440240948,Conn Iggulden,2002.0,"The Gates of Rome (Emperor, #1)",4.16,198,486,2567,6555,6831,14370
6077,9781607069450,1607069458,"Kurtis J. Wiebe, Roc Upchurch",2014.0,"Rat Queens, Vol. 1: Sass & Sorcery",4.2,619,945,3302,8349,12080,24959
6078,9780425173750,425173747,Agatha Christie,1975.0,"Curtain (Hercule Poirot, #39)",4.05,194,930,4684,7924,8288,18358
6079,9781594480030,1594480036,Lian Hearn,2003.0,"Grass for His Pillow (Tales of the Otori, #2)",4.01,81,596,4031,7631,5722,15140
6080,9780345495940,345495934,Laurell K. Hamilton,2008.0,"Swallowing Darkness (Merry Gentry, #7)",4.13,386,1219,4460,7749,11399,23079
6081,,,Laurelin Paige,2014.0,"The Fixed Trilogy (Fixed, #1-3)",4.35,219,513,2035,5390,10012,17396
6082,9780316250820,316250813,Edan Lepucki,2014.0,California,3.22,927,2641,6113,4742,1641,14870
6083,9780552144320,552144312,"Stephen Briggs, Terry Pratchett",1992.0,Guards! Guards!: The Play,4.35,64,182,1815,5420,7645,15096
6084,9780786818690,786818697,Mo Willems,2004.0,The Pigeon Finds a Hot Dog!,4.35,261,649,2688,5218,11974,20510
6085,9780804177660,080417766X,Chuck Wendig,2015.0,"Aftermath (Star Wars: Aftermath, #1)",3.15,1136,2952,6340,4270,1742,11207
6086,9780060776250,60776250,Ellen Schreiber,2006.0,"Vampireville (Vampire Kisses, #3)",3.92,637,1796,5433,5380,9183,21676
6087,9780007120700,7120699,Agatha Christie,1938.0,"Hercule Poirot's Christmas (Hercule Poirot, #20)",3.9,87,821,6401,9528,6055,17971
6088,9780525953620,525953612,Jennifer Chiaverini,2013.0,Mrs. Lincoln's Dressmaker,3.41,722,2519,6540,5846,2882,16366
6089,,9953320993,Safiy al-Rahman al-Mubarakfuri,1979.0,الرحيق المختوم,4.57,145,205,919,2664,9244,10558
6090,9780307460200,307460207,Sarah McCoy,2012.0,The Baker's Daughter,3.94,187,663,3690,7701,4643,12752
6091,,,J.R. Ward,2015.0,"The Shadows (Black Dagger Brotherhood, #13)",4.29,327,744,2985,7011,12308,20668
6092,9780823404700,823404706,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",1983.0,Little Red Riding Hood,4.11,150,792,4489,5308,8714,19224
