book_id,title,author,isbn13,cover_path
6390,The Te of Piglet,Benjamin Hoff,9.78140520428e+12,book_covers\6390_The Te of Piglet.jpg
6391,"You're the One That I Want (Gossip Girl, #6)",Cecily von Ziegesar,9.78031673516e+12,"book_covers\6391_You're the One That I Want (Gossip Girl, #6).jpg"
6393,"Chicken Soup for the Teenage Soul: 101 Stories of Life, Love and Learning (Chicken Soup for the Soul)",Jack Canfield,9.78155874464e+12,book_covers\6393_Chicken Soup for the Teenage Soul: 101 Stories of .jpg
6398,The Millionaire Mind,Thomas J. Stanley,9.78074071859e+12,
6399,The Stars Shine Down,Sidney Sheldon,9.78000617871e+12,
6400,The Beatles Anthology,The Beatles,9.78081182685e+12,
6396,"The Naming (The Books of Pellinor, #1)",Alison Croggon,9.78076363163e+12,"book_covers\6396_The Naming (The Books of Pellinor, #1).jpg"
6397,"Something from the Nightside (Nightside, #1)",Simon R. Green,9.78044101065e+12,
6401,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,Christopher  Ryan,9.7800617078e+12,
6404,A Chair for My Mother,Vera B. Williams,9.78068804074e+12,
6402,"You Know You Love Me (Gossip Girl, #2)",Cecily von Ziegesar,9.78031691148e+12,"book_covers\6402_You Know You Love Me (Gossip Girl, #2).jpg"
6403,Night World: The Ultimate Fan Guide,Annette Pollert,9.78144240284e+12,
6407,Dragonlance Chronicles (Dragonlance #1-3),Margaret Weis,9.78088038652e+12,
6405,The Crow Road,Iain Banks,9.78034910324e+12,book_covers\6405_The Crow Road.jpg
6409,From Head to Toe,Eric Carle,9.78006111973e+12,
6408,"Beauty Pop, Vol. 1 (Beauty Pop, #1)",Kiyoko Arai,9.78142150576e+12,
6413,"Home (Gilead, #2)",Marilynne Robinson,9.7803742991e+12,
6410,Boy Meets Girl: Say Hello to Courtship,Joshua Harris,9.78159052167e+12,book_covers\6410_Boy Meets Girl: Say Hello to Courtship.jpg
6411,"Fables, Vol. 6: Homelands",Bill Willingham,9.781401205e+12,"book_covers\6411_Fables, Vol. 6: Homelands.jpg"
6414,For the Love: Fighting for Grace in a World of Impossible Standards,Jen Hatmaker,9.78071803182e+12,book_covers\6414_For the Love: Fighting for Grace in a World of Imp.jpg
6412,"Reasonable Doubt: Volume 1 (Reasonable Doubt, #1)",Whitney G.,2.94014954334e+12,"book_covers\6412_Reasonable Doubt: Volume 1 (Reasonable Doubt, #1).jpg"
6415,"The Game Changer (The Perfect Game, #2)",J. Sterling,,
6417,The Winter's Tale,William Shakespeare,9.78052129373e+12,
6416,"Sweet Filthy Boy (Wild Seasons, #1)",Christina Lauren,9.7814767518e+12,
6418,The Temporal Void,Peter F. Hamilton,9.78140508883e+12,
6419,"Sex Criminals, Vol. 1: One Weird Trick",Matt Fraction,9.78160706946e+12,
6420,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)",Tim LaHaye,9.78084236193e+12,
6425,"Here be Dragons (Welsh Princes, #1)",Sharon Kay Penman,9.78034538285e+12,
6421,"Teardrop (Teardrop, #1)",Lauren Kate,9.78037599069e+12,
6426,Loving What Is: Four Questions That Can Change Your Life,Byron Katie,9.78140004537e+12,
6423,"The Winner's Kiss (The Winner's Trilogy, #3)",Marie Rutkoski,9.78037438474e+12,
6424,"Bad Things (Tristan & Danika, #1)",R.K. Lilley,,"book_covers\6424_Bad Things (Tristan & Danika, #1).jpg"
6422,"The Scarpetta Factor (Kay Scarpetta, #17)",Patricia Cornwell,9.7803991564e+12,"book_covers\6422_The Scarpetta Factor (Kay Scarpetta, #17).jpg"
6427,The Whipping Boy,Sid Fleischman,9.78006052123e+12,
6406,The Book of Joe,Jonathan Tropper,9.7803853381e+12,book_covers\6406_The Book of Joe.jpg
6428,"Short Stories from Hogwarts of Heroism, Hardship and Dangerous Hobbies (Pottermore Presents, #1)",J.K. Rowling,9.78178110628e+12,
6430,Pygmalion and Three Other Plays,George Bernard Shaw,9.78159308078e+12,
6429,Nancy Drew: #1-64,Carolyn Keene,9.78044844586e+12,book_covers\6429_Nancy Drew: #1-64.jpg
6433,"Storm (Elemental, #1)",Brigid Kemmerer,9.78075827281e+12,
6432,Miramont's Ghost,Elizabeth  Hall,,
6435,The Making of the Atomic Bomb,Richard Rhodes,9.78068481378e+12,book_covers\6435_The Making of the Atomic Bomb.jpg
6436,Minding Frankie,Maeve Binchy,9.78140911397e+12,
6431,"Path of Destruction (Star Wars: Darth Bane, #1)",Drew Karpyshyn,9.78034547736e+12,"book_covers\6431_Path of Destruction (Star Wars: Darth Bane, #1).jpg"
6438,"Angels in America, Part Two: Perestroika",Tony Kushner,9.78155936074e+12,
6434,"The Last Little Blue Envelope (Little Blue Envelope, #2)",Maureen Johnson,9.7800619768e+12,
6437,Unveiled: Tamar (Lineage of Grace #1),Francine Rivers,31809014745.0,book_covers\6437_Unveiled: Tamar (Lineage of Grace #1).jpg
6439,The Third Twin,Ken Follett,9.78033034838e+12,
6441,The 80/20 Principle: The Secret to Achieving More with Less,Richard Koch,9.78038549175e+12,
6440,"The Butlerian Jihad (Legends of Dune, #1)",Brian Herbert,9.78076534077e+12,
6442,The Complete Poetry and Prose,William Blake,9.78038515214e+12,
6443,Nutshell,Ian McEwan,9.78038554207e+12,book_covers\6443_Nutshell.jpg
6445,"Akira, Vol. 1",Katsuhiro Otomo,9.78156971498e+12,
6448,"Grim Tuesday (The Keys to the Kingdom, #2)",Garth Nix,9.7804397037e+12,
6444,"Death Note, Vol. 2: Confluence (Death Note, #2)",Tsugumi Ohba,9.7814215017e+12,"book_covers\6444_Death Note, Vol. 2: Confluence (Death Note, #2).jpg"
6446,"Imperium: A Novel of Ancient Rome (Cicero, #1)",Robert   Harris,9.78074326603e+12,"book_covers\6446_Imperium: A Novel of Ancient Rome (Cicero, #1).jpg"
6449,Le bleu est une couleur chaude,Julie Maroh,9.78272346783e+12,
6447,The Sportswriter,Richard Ford,9.78039474326e+12,
6450,The Road to Little Dribbling: Adventures of an American in Britain,Bill Bryson,9.78038553929e+12,book_covers\6450_The Road to Little Dribbling: Adventures of an Ame.jpg
6452,"Gakuen Alice, Vol. 01 (Gakuen Alice, #1)",Tachibana Higuchi,9.78142780319e+12,
6453,Blue Highways,William Least Heat-Moon,9.7803163533e+12,book_covers\6453_Blue Highways.jpg
6457,The Miracle of Forgiveness,Spencer W. Kimball,9.78088494445e+12,
6454,Breathing Lessons,Anne Tyler,9.7803454856e+12,book_covers\6454_Breathing Lessons.jpg
6455,Selected Poems,Emily Dickinson,9.78051720606e+12,book_covers\6455_Selected Poems.jpg
6460,God Help the Child,Toni Morrison,9.78030759417e+12,
6458,Juliet,Anne Fortier,9.78034551611e+12,
6451,"The Firebird (Slains, #2)",Susanna Kearsley,9.78140227664e+12,
6456,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories ,Robert Louis Stevenson,9.78159308132e+12,book_covers\6456_The Strange Case of Dr. Jekyll and Mr. Hyde and Ot.jpg
6461,"The Umbrella Academy, Vol. 1: The Apocalypse Suite",Gerard Way,9.78159307979e+12,"book_covers\6461_The Umbrella Academy, Vol. 1: The Apocalypse Suite.jpg"
6459,The Darkest Secret (Lords of the Underworld #7),Gena Showalter,9.78037377549e+12,book_covers\6459_The Darkest Secret (Lords of the Underworld #7).jpg
6465,"Infected (Infected, #1)",Scott Sigler,9.7803074061e+12,
6463,Founders at Work: Stories of Startups' Early Days,Jessica Livingston,9.78159059715e+12,book_covers\6463_Founders at Work: Stories of Startups' Early Days.jpg
6466,This Song Will Save Your Life,Leila Sales,9.78037435138e+12,
6468,"Ms. Marvel, Vol. 2: Generation Why",G. Willow Wilson,9.78078519023e+12,
6462,"Sentinel (Covenant, #5)",Jennifer L. Armentrout,9.78193705357e+12,"book_covers\6462_Sentinel (Covenant, #5).jpg"
6464,"Crush (Crush, #1)",Lacey Weatherford,,"book_covers\6464_Crush (Crush, #1).jpg"
6467,The Women of Brewster Place,Gloria Naylor,9.78014006691e+12,book_covers\6467_The Women of Brewster Place.jpg
6471,The Greater Journey: Americans in Paris,David McCullough,9.78141657177e+12,
6469,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,Elisabeth Elliot,9.78080075819e+12,
6470,"Burn for Burn (Burn for Burn, #1)",Jenny Han,9.78144244075e+12,"book_covers\6470_Burn for Burn (Burn for Burn, #1).jpg"
6472,"The Hidden City (The Tamuli, #3)",David Eddings,9.7803453904e+12,
6475,The Broom of the System,David Foster Wallace,9.78014200242e+12,
6476,Practice Makes Perfect (Berkley Sensation),Julie James,9.78042522674e+12,
6473,The Glassblower,Petra Durst-Benning,,
6474,Seating Arrangements,Maggie Shipstead,9.78030759947e+12,
6477,"The Dark Hills Divide (The Land of Elyon, #1)",Patrick Carman,9.78043970093e+12,
6479,You Will Know Me,Megan Abbott,9.78031623108e+12,
6478,"Fracture Me (Shatter Me, #2.5)",Tahereh Mafi,9.78006228484e+12,
6483,West Side Story,Irving Shulman,9.78067172566e+12,
6481,Arcadia,Tom Stoppard,9.78057116934e+12,book_covers\6481_Arcadia.jpg
6484,"The Masterharper of Pern (Pern, #15)",Anne McCaffrey,9.78055214275e+12,
6480,The Sunne in Splendour,Sharon Kay Penman,9.78034536314e+12,book_covers\6480_The Sunne in Splendour.jpg
6485,The Drunkard's Walk: How Randomness Rules Our Lives,Leonard Mlodinow,9.78037542404e+12,
6482,An Innocent Client,Scott Pratt,,book_covers\6482_An Innocent Client.jpg
6491,Shrill: Notes from a Loud Woman,Lindy West,9.78031634841e+12,
6486,"Merry Christmas, Alex Cross (Alex Cross, #19)",James Patterson,9.78031621074e+12,"book_covers\6486_Merry Christmas, Alex Cross (Alex Cross, #19).jpg"
6488,"Shakespeare's Landlord (Lily Bard, #1)",Charlaine Harris,9.78042520687e+12,"book_covers\6488_Shakespeare's Landlord (Lily Bard, #1).jpg"
6489,"Shadows (Lux, #0.5)",Jennifer L. Armentrout,9.78162061008e+12,
6487,Don't Make Me Think: A Common Sense Approach to Web Usability,Steve Krug,9.78032134476e+12,book_covers\6487_Don't Make Me Think: A Common Sense Approach to We.jpg
6492,"Queen of the Darkness (The Black Jewels, #3)",Anne Bishop,9.78045145673e+12,
6493,"Axel (Corps Security, #1)",Harper Sloan,,
6490,"Pathfinder (Pathfinder, #1)",Orson Scott Card,9.78141699176e+12,"book_covers\6490_Pathfinder (Pathfinder, #1).jpg"
6494,"A Lot like Love (FBI/US Attorney, #2)",Julie James,9.78042524017e+12,"book_covers\6494_A Lot like Love (FBI_US Attorney, #2).jpg"
6495,"Big Red (Big Red, #1)",Jim Kjelgaard,9.78055315434e+12,"book_covers\6495_Big Red (Big Red, #1).jpg"
6497,"A Dance with Dragons: After the Feast (A Song of Ice and Fire #5, Part 2 of 2)",George R.R. Martin,9.78000746608e+12,
6498,I Was So Mad,Mercer Mayer,9.78030711939e+12,
6496,"The Angel of Darkness (Dr. Laszlo Kreizler, #2)",Caleb Carr,9.78034542763e+12,"book_covers\6496_The Angel of Darkness (Dr. Laszlo Kreizler, #2).jpg"
6500,Sellevision,Augusten Burroughs,9.78031242229e+12,
6503,"The Year of Secret Assignments (Ashbury/Brookfield, #2)",Jaclyn Moriarty,9.78043949882e+12,
6499,"Silver Blaze (The Memoirs of Sherlock Holmes, #1)",Arthur Conan Doyle,,
6501,Crooked House,Agatha Christie,9.78031298166e+12,
6504,"Prince Lestat (The Vampire Chronicles, #11)",Anne Rice,9.78030796252e+12,
6502,"The Sword in the Stone (The Once and Future King, #1)",T.H. White,9.780006754e+12,"book_covers\6502_The Sword in the Stone (The Once and Future King, .jpg"
6506,The Gift,Cecelia Ahern,9.78000728498e+12,book_covers\6506_The Gift.jpg
6507,"Deeply Odd (Odd Thomas, #6)",Dean Koontz,9.78055380774e+12,
6505,The Blue Castle ,L.M. Montgomery,9.78055328052e+12,book_covers\6505_The Blue Castle .jpg
6508,"Swamp Thing, Vol. 1: Saga of the Swamp Thing",Alan Moore,9.78093028922e+12,
6509,"3001: The Final Odyssey (Space Odyssey, #4)",Arthur C. Clarke,9.7803454382e+12,
6512,"The Mirror Crack'd from Side to Side (Miss Marple, #9)",Agatha Christie,9.78000712099e+12,
6513,"Shades of Midnight (Midnight Breed, #7)",Lara Adrian,9.78044024526e+12,
6511,"The Immortals Boxed Set (The Immortals, #1-3)",Alyson Noel,9.78031253436e+12,"book_covers\6511_The Immortals Boxed Set (The Immortals, #1-3).jpg"
6514,The Hat,Jan Brett,9.78075002605e+12,
6517,The Water Knife,Paolo Bacigalupi,9.78038535287e+12,
6510,"Prayers for Rain (Kenzie & Gennaro, #5)",Dennis Lehane,9.78038073036e+12,"book_covers\6510_Prayers for Rain (Kenzie & Gennaro, #5).jpg"
6516,"The Dogs of Riga (Kurt Wallander, #2)",Henning Mankell,9.78140003153e+12,
6515,"Pivot Point (Pivot Point, #1)",Kasie West,9.78006211737e+12,
6520,"The Monkey's Raincoat (Elvis Cole, #1)",Robert Crais,9.780752817e+12,
6519,The Cove  (FBI Thriller #1),Catherine Coulter,9.78039915087e+12,
6521,The Caine Mutiny,Herman Wouk,9.7803169551e+12,
6518,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It",Karl Weber,,
6527,"Saga, Vol. 6 (Saga, #6)",Brian K. Vaughan,9.78163215712e+12,
6524,The Imitation of Christ,Thomas à Kempis,9.78037570019e+12,
6528,"A Good Yarn (Blossom Street, #2)",Debbie Macomber,9.78077832296e+12,
6526,Kitten's First Full Moon,Kevin Henkes,9.78006058828e+12,book_covers\6526_Kitten's First Full Moon.jpg
6522,Black Ice,Becca Fitzpatrick,9.78144247428e+12,book_covers\6522_Black Ice.jpg
6523,"The Neon Rain (Dave Robicheaux, #1)",James Lee Burke,9.78075382034e+12,"book_covers\6523_The Neon Rain (Dave Robicheaux, #1).jpg"
6530,Titus Andronicus,William Shakespeare,9.78067172292e+12,
6529,"Naked Heat (Nikki Heat, #2)",Richard Castle,9.78140132402e+12,"book_covers\6529_Naked Heat (Nikki Heat, #2).jpg"
6525,"Avoiding Responsibility (Avoiding, #2)",K.A. Linde,9.78148106095e+12,"book_covers\6525_Avoiding Responsibility (Avoiding, #2).jpg"
6531,"The Initiation / The Captive Part I (The Secret Circle, #1-2)",L.J. Smith,9.78006167086e+12,book_covers\6531_The Initiation _ The Captive Part I (The Secret Ci.jpg
6532,"Night of the Living Dummy (Goosebumps, #7)",R.L. Stine,9.7804395684e+12,"book_covers\6532_Night of the Living Dummy (Goosebumps, #7).jpg"
6533,"Shall We Tell the President? (Kane & Abel, #3)",Jeffrey Archer,9.78044920807e+12,
6536,"Shards of a Broken Crown (The Serpentwar Saga, #4)",Raymond E. Feist,9.78038078983e+12,"book_covers\6536_Shards of a Broken Crown (The Serpentwar Saga, #4).jpg"
6540,"Love in the Afternoon (The Hathaways, #5)",Lisa Kleypas,9.78031260539e+12,
6535,Equus,Peter Shaffer,9.7801402607e+12,
6541,"Attack of the Fiend (The Last Apprentice / Wardstone Chronicles, #4)",Joseph Delaney,9.78006089128e+12,
6539,One Door Away from Heaven,Dean Koontz,9.78055358276e+12,book_covers\6539_One Door Away from Heaven.jpg
6537,"The Enchantress Returns (The Land of Stories, #2)",Chris Colfer,9.78031620154e+12,"book_covers\6537_The Enchantress Returns (The Land of Stories, #2).jpg"
6542,"The Marriage Trap (Marriage to a Billionaire, #2)",Jennifer Probst,,
6534,"Grave Secret (Harper Connelly, #4)",Charlaine Harris,9.78042523015e+12,"book_covers\6534_Grave Secret (Harper Connelly, #4).jpg"
6545,"If You Want to Walk on Water, You've Got to Get Out of the Boat",John Ortberg,9.78031022864e+12,
6538,"The Master Magician (The Paper Magician Trilogy, #3)",Charlie N. Holmberg,,"book_covers\6538_The Master Magician (The Paper Magician Trilogy, #.jpg"
6544,The Heretic Queen,Michelle Moran,9.78030738175e+12,
6543,The Jordan Rules,Sam Smith,9.78067179666e+12,
6546,The Piano Teacher,Janice Y.K. Lee,9.78067002048e+12,book_covers\6546_The Piano Teacher.jpg
6547,I Have Lived a Thousand Years,Livia E. Bitton-Jackson,9.78068982395e+12,book_covers\6547_I Have Lived a Thousand Years.jpg
6549,"Secrets to the Grave (Oak Knoll, #2)",Tami Hoag,9.78052595193e+12,
6551,"With a Tangled Skein (Incarnations of Immortality, #3)",Piers Anthony,9.78034531886e+12,
6550,"Prized (Birthmarked, #2)",Caragh M. O'Brien,9.7815964357e+12,"book_covers\6550_Prized (Birthmarked, #2).jpg"
6548,Willpower: Rediscovering the Greatest Human Strength,Roy F. Baumeister,9.78159420308e+12,book_covers\6548_Willpower: Rediscovering the Greatest Human Streng.jpg
6553,The Good Soldier,Ford Madox Ford,9.78155111381e+12,
6554,"Into the Labyrinth (The Death Gate Cycle, #6)",Margaret Weis,9.78055356772e+12,"book_covers\6554_Into the Labyrinth (The Death Gate Cycle, #6).jpg"
6552,Body Surfing,Anita Shreve,9.78031605986e+12,book_covers\6552_Body Surfing.jpg
6555,"Day by Day Armageddon (Day by Day Armageddon,#1)",J.L. Bourne,9.78141160831e+12,"book_covers\6555_Day by Day Armageddon (Day by Day Armageddon,#1).jpg"
6557,The Talisman (Volume 1): The Road of Trials,Robin Furth,9.78034551798e+12,
6563,"Kissing Coffins (Vampire Kisses, #2)",Ellen Schreiber,9.78006077624e+12,
6560,"Hardline (Hacker, #3)",Meredith Wild,9.7809905056e+12,
6561,"Eyes of Prey (Lucas Davenport, #3)",John Sandford,9.78042521444e+12,"book_covers\6561_Eyes of Prey (Lucas Davenport, #3).jpg"
6559,Moab Is My Washpot (Memoir #1),Stephen Fry,9.78156947203e+12,book_covers\6559_Moab Is My Washpot (Memoir #1).jpg
6556,The Berenstain Bears' Trouble at School,Stan Berenstain,9.78039487337e+12,book_covers\6556_The Berenstain Bears' Trouble at School.jpg
6564,War,Sebastian Junger,9.78044655625e+12,
6558,"Sundiver (The Uplift Saga, #1)",David Brin,9.78055326983e+12,"book_covers\6558_Sundiver (The Uplift Saga, #1).jpg"
6566,A Wedding in December,Anita Shreve,9.78031615451e+12,book_covers\6566_A Wedding in December.jpg
6565,Where Things Come Back,John Corey Whaley,9.78144241334e+12,book_covers\6565_Where Things Come Back.jpg
6562,"The Dead of Night (The 39 Clues: Cahills vs. Vespers, #3)",Peter Lerangis,9.78054529841e+12,book_covers\6562_The Dead of Night (The 39 Clues: Cahills vs. Vespe.jpg
6569,"Birds of a Feather (Maisie Dobbs, #2)",Jacqueline Winspear,9.7801430353e+12,
6567,Big Bang: The Origin of the Universe,Simon Singh,9.78000716222e+12,book_covers\6567_Big Bang: The Origin of the Universe.jpg
6568,"The League of Extraordinary Gentlemen, Vol. 2",Alan Moore,9.78140120118e+12,"book_covers\6568_The League of Extraordinary Gentlemen, Vol. 2.jpg"
6572,On Ugliness,Umberto Eco,9.78084782987e+12,
6571,"The Outcasts (Brotherband Chronicles, #1)",John Flanagan,9.7803992562e+12,"book_covers\6571_The Outcasts (Brotherband Chronicles, #1).jpg"
6570,You Can Win: A Step by Step Tool for Top Achievers,Shiv Khera,9.78190491004e+12,book_covers\6570_You Can Win: A Step by Step Tool for Top Achievers.jpg
6574,"Case Closed, Vol. 1",Gosho Aoyama,9.78159116328e+12,
6577,"The King's Curse (The Plantagenet and Tudor Novels, #7)",Philippa Gregory,9.78085720756e+12,
6573,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,9.78007141858e+12,book_covers\6573_How to Talk to Anyone: 92 Little Tricks for Big Su.jpg
6575,The Abolition of Man,C.S. Lewis,9.78006065294e+12,book_covers\6575_The Abolition of Man.jpg
6576,"Yu Yu Hakusho, Volume 1: Goodbye, Material World! (Yu Yu Hakusho, #1)",Yoshihiro Togashi,9.78156931905e+12,"book_covers\6576_Yu Yu Hakusho, Volume 1: Goodbye, Material World! .jpg"
6578,"Shaman's Crossing (Soldier Son, #1)",Robin Hobb,9.78006075829e+12,
6579,Gods in Alabama,Joshilyn Jackson,9.78044669454e+12,
6580,"U Is for Undertow (Kinsey Millhone, #21)",Sue Grafton,9.78039915597e+12,
6584,"The One You Love (Emma Holden Suspense Mystery, #1)",Paul Pilkington,,
6581,"Passage to Dawn (Forgotten Realms: Legacy of the Drow, #4; Legend of Drizzt, #10)",R.A. Salvatore,9.7807869075e+12,book_covers\6581_Passage to Dawn (Forgotten Realms: Legacy of the D.jpg
6582,"Bloody Jack (Bloody Jack, #1)",L.A. Meyer,9.78015205086e+12,"book_covers\6582_Bloody Jack (Bloody Jack, #1).jpg"
6589,"Iceberg (Dirk Pitt, #3)",Clive Cussler,9.78042519739e+12,
6583,Shoe Dog: A Memoir by the Creator of NIKE,Phil Knight,9.78150113591e+12,book_covers\6583_Shoe Dog: A Memoir by the Creator of NIKE.jpg
6586,Figure Drawing for All It's Worth (How to draw and paint),Andrew Loomis,9.78067031256e+12,book_covers\6586_Figure Drawing for All It's Worth (How to draw and.jpg
6590,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,9.78075150796e+12,book_covers\6590_The Authoritative Calvin and Hobbes: A Calvin and .jpg
6587,Affinity,Sarah Waters,9.78157322873e+12,book_covers\6587_Affinity.jpg
6585,"Survivor In Death (In Death, #20)",J.D. Robb,9.78042520418e+12,"book_covers\6585_Survivor In Death (In Death, #20).jpg"
6588,The Water is Wide: A Memoir,Pat Conroy,9.78055338157e+12,book_covers\6588_The Water is Wide: A Memoir.jpg
